review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
RKSTVEX5J1O7I,B0BYPFNW6T,5.0 out of 5 stars Great in every dimension.,Henry Jones,5,"I previously owned a pair of Jabra 35t's (alright but not good) and a pair of Samsung Buds Plus which inexplicably died one day. I got these to replace them both. Not only do they sound better than either of those buds, they fit way better too. I got mine for under 100 dollars, which is basically a steal for how much I love them. I also can't get enough of the physical button on the side in lieu of just having touch controls. The buds are secured in the carrying case with very strong magnets. Would recommend if you aren't going exclusively for the noise cancelation. It's fine, but not class leading. I only bought them to be everyday buds, I own Sony XM4's for when I need noise cancelation.","Reviewed in the United States May 21, 2024",AGOU7VR2HNVBKJ6SYWGD5N26EG7A,1,0,Color: Black
R3A488B5MMY30R,B0BYPFNW6T,4.0 out of 5 stars Super Comfortable Earbuds with Mediocre Noise Canceling,Ed,4,"Let me preface this by saying I'm no audiophile. I do use my headphones / earbuds a lot and I have several different ones for different mediums. This review is mostly compared to the Airpods Pro v2.Very comfortable to wear. I forget I have them in my ears after a while.Sound quality was fine. Different than the airpods, but I wouldn't say better or worse, just different sounding if that makes sense. Maybe a bit more light on the bass.The noise canceling was very underwhelming. Airpods really block out background noise, but with these, I heard everything around me the same way I do with non noise canceling earbuds.The price is clerly different and it's probably not a fair comparison, but if you're looking for anything close to Airpod Pro's, this will underperform.","Reviewed in the United States December 8, 2023",AEH5LZ5VKPWO7L2A3L6NA7OBW34Q,1,3,Color: White
RSQYHGKJMNBD8,B0BYPFNW6T,5.0 out of 5 stars Good listen enjoy listen,xuefeng han,5,Total satisfied me Very good,"Reviewed in the United States August 12, 2024",AHXRMGWBVUVR3Q45W44KRS4E65YA,1,0,Color: Black
R1F8DIRMQRIPUE,B0BYPFNW6T,4.0 out of 5 stars Took some getting used to,Logan,4,"tldr: great earbuds, need some time to break inthe first couple of days, these were EXTREMELY uncomfortable. I seriously almost returned them because of how uncomfortable they were at first. I had followed the instructions for wearing them properly, but even with the smallest cover option, they still felt too big in my ears and gave me a terrible headache if I wore them for too long. now that my ears have gotten used to them (it only took 2-3 days) they are some of my most comfortable earbuds. also, I am impressed by the noise canceling properties. I have a few other noise cancelling products that actually make a lot of noises louder, or just give me a headache when enabled, but I actually use these earbuds as earplugs occasionally because of how good the noise cancelling is. I also have not gotten a headache from having both ears in and having noise cancelling on, but when I have one ear in, I get an odd sensation in the opposite ear that is slightly uncomfortable and that's usually when I realize that noise canceling is on.","Reviewed in the United States September 9, 2023",AGOJWNBYLXCF5Q6EYSF5N7X3G46A,1,9,Color: White
RWV68A82S9DMF,B0BYPFNW6T,5.0 out of 5 stars Best earbuds for noise canceling enthusiasts,Caleb Son,5,"These simple and easy earbuds are great for everyday use, if I could, I would give it a 4.5 star rating just because of the buttons, they are big and you always end up pushing them when trying to get them in your ear. They fit me well and I could run, jump, etc. without any worry that they would fall out. The noise canceling is amazing and it can drown out most noises. I had a buddy buy these as well because of how much I loved them and he loves them just as much.","Reviewed in the United States June 7, 2024",AGQACCYQKWG6BE2QBS4MXEUHQVMA,1,0,Color: Black
R3IZRUIMUDSY7E,B0BYPFNW6T,5.0 out of 5 stars My Mom Likes Them,Phillip P Dimor,5,"I own the XM4's but bought my mom a pair of these. They sounded pretty good to me, the noise cancellation and ambient sound modes were good. Most importantly, my mom likes them and finds them easy to use. I don't think she uses the Android app, but from personal experience the app is pretty stellar.I only wish they had the voice prompts instead of generic beeps, as the beeping noises aren't overly intuitive unless you read the manual.","Reviewed in the United States June 23, 2024",AF5BU2CLHWORVVE4AC4IHWYMDJVQ,1,1,Color: Black
RZJWSUK4YJ1HB,B0BYPFNW6T,3.0 out of 5 stars Doesn't cancel noise,Fariza,3,"They are very comfortable and light, but they don't cancel any noise.","Reviewed in the United States August 31, 2024",AHISC5DT432Z5V2KEQHNSRHMRUVQ,1,0,Color: Black
R3VEB3CEV80LME,B0BYPFNW6T,5.0 out of 5 stars Sound cancelling,R Sheeks,5,Really good sound cancelling and a great price.,"Reviewed in the United States August 4, 2024",AHO24IBSNTQ32D6P4EH6TSRKL5NA,1,0,Color: White
R3VLB2NB497AXQ,B0BYPFNW6T,"4.0 out of 5 stars Great sound quality, which is what’s important",Sarah,4,"I had AirPods and was looking to spend less than $200 for noise canceling headphones because the over-ear give me headaches. This being said, the case is very plastic and seems weak but the most important part is the sound quality which is great.The sound quality is much better than AirPods and I prefer the case over the AirPods as well too. I haven’t noticed a significant different between the battery life of the AirPods vs. these but I have noticed much better sound adjustments. Combined with the Spotify equalizer, the bass is fantastic and so is the noise canceling and I’d argue the sound quality is better than AirPods.For less than $150 these headphones were a great purchase and I’d recommend them to anyone looking for a budget friendly headphone from a quality company.","Reviewed in the United States October 29, 2023",AGT64FVKLXX6SDPCFW5RTUCDMVWQ,1,6,Color: Black
R3223WVZL9TS9H,B0BYPFNW6T,"4.0 out of 5 stars Great product, thanks.",Carvin Shackelford,4,"They don’t stay in my ears while using, the just fall out","Reviewed in the United States May 8, 2024",AFBABU2EK5W7IQM35G4S77F35JMA,1,0,Color: White
R3RX25GVATQ5SX,B0BYPFNW6T,5.0 out of 5 stars Great Fit and Great Sound,OacM,5,"The only (minor) issue I have: I think the USB-C Port in the charging case could have been positioned better. Otherwise, the fit and sound is great!","Reviewed in the United States July 21, 2024",AG2PJU6MTGJUHVQL2EHJALIF4EYQ,1,0,Color: Black
R7BEIX8JAECBV,B0BYPFNW6T,5.0 out of 5 stars Best earbuds,jevon lenoir,5,They work great,"Reviewed in the United States August 7, 2024",AF3W5VXDHMEPIXTAW7HQ25CYDGNQ,1,0,Color: Black
RNMULZJBEM0KW,B0BYPFNW6T,1.0 out of 5 stars right earbud discharges after about 30 minutes of use.,Daniel F. Lynch,1,"I bought 3 of these since April 2024. Only one continues to work. The right bud in the 2 failing deviceswould both discharge in 20-30 minutes. I sent one back to Amazon because it was in the 30 day window. The 2nd one is outside the 30 dayso I have to deal with Sony. They won't replace because the serial # is illegible on the bottom of the case. They had the nerve to ask me how the serial # (along with all other texton the bottom) got rubbed off. I don't Freaking know, ask your engineers/designers.So they now have to escalate it to next level.I have tried everything to read serial # from bottom of the case. No Luck. characters are too light2024-09-10T12:57:52-04:00, Dan Lynch: yes2024-09-10T12:58:44-04:00, Dan Lynch: They should really imbed the # in the device so the app can read it2024-09-10T12:59:23-04:00, agent: I completely understand. I am sorry you are unable to read the serial number. But let me see what I can do for you2024-09-10T13:00:00-04:00, agent: Are you able to send me a picture of the bottom case?2024-09-10T13:00:34-04:00, Dan Lynch:2024-09-10T13:02:03-04:00, Dan Lynch: I tried editing in image software to adjust contrast. No luck with that, either2024-09-10T13:02:25-04:00, agent: I see. Yes it is unreadable. Do you know how this happened? Or how it got rubbed off?2024-09-10T13:02:56-04:00, Dan Lynch: I have another pair and the bottom looks the same.2024-09-10T13:03:09-04:00, Dan Lynch: Crappy ink?2024-09-10T13:03:32-04:00, agent: I understand. Thank you for sharing!2024-09-10T13:03:56-04:00, Dan Lynch: I think that is for your engineers/designers to deal with.2024-09-10T13:04:22-04:00, agent: Kindly let me explain you that our policy will not allow the servicer to repair Sony products with damaged or missing serial numbers.Some state laws prohibit the handling of these products, as well. But since it seems was a problem with the ink let me check what I can do for you","Reviewed in the United States September 10, 2024",AG25GB7MCZFII6H7EQZGBC2K5CCQ,1,0,Color: Black
R2ICW0EMFKUHDH,B0BYPFNW6T,"4.0 out of 5 stars Quality good, design bad",Water28,4,"Sound amd microphone quality are amazing. I've had these headphones for a few months now. Accidental presses are constant and the button settings are limited and stringent. They sit more or less (not always) sturdy in the ear, but sometimes they slip... Usually as one is about to get off an airplane while 100 nervous passengers push forward","Reviewed in the United States March 15, 2024",AFW3WMJ753QI3P4L67MXMT3PKA7Q,1,0,Color: Black
R33SLMUMIJPRH,B0BYPFNW6T,5.0 out of 5 stars I Grind and Paint Steel in a Very Active Shop.,KalifragilisticKev,5,"Update 8/24: They have taken a lot of abuse and are STILL my daily go to at work! They are $95 now and that's an amazing deal!!!Update: 1 year later and they're still doing great! They are covered in paint and steel shavings. I paid $130.Update 10/23: Still amazing! If you use aftermarket tips on the buds you'll have charging issues because they won't seat properly in the case.Update 7/23: I did have a charging issue with the right bud, but if I kept the charging cord in the base with the buds installed it would finally charge up. That only happened a couple of times and not since.I still recommend these!UPDATE 3/30/24: Still going!!These are amazing!!I'm old and don't like dropping over $100 on just ""ear buds"" but so far I'm extremely impressed by the performance on these.They really do cancel out the sound of hours grinding on steel, and then inside of a massive and loud paint booth.Perfect!I can push the button and hear my boss yelling at me and then push the button and vanish back into my lovely Muzak as I work my 9 hour days in comfort.The button is better than the overly sensitive touch controls that ruin a good mood (disrupt whatever you're doing) with the slightest brush of your fingers.The fit is great even with my glasses and respirator mask.The app is easy to navigate and the sound is exactly what it should be (I do listen muzak, but also dark drum and bass) and should please anyone without having to ""crank"" the volume.I feel as though my review should be enough to convince you to buy these.Now get back to work!!","Reviewed in the United States May 6, 2023",AGNFR3VJVLF2ABDV56T4Q6YC4KHA,1,13,Color: Black
